vd	V(out)
4.179999999999759e-03	5.185254e-01
4.189999999999759e-03	5.180051e-01
4.199999999999759e-03	5.174857e-01
4.209999999999758e-03	5.169672e-01
4.219999999999758e-03	5.164496e-01
4.229999999999757e-03	5.159329e-01
4.239999999999757e-03	5.154170e-01
4.249999999999757e-03	5.149019e-01
4.259999999999756e-03	5.143878e-01
4.269999999999756e-03	5.138745e-01
4.279999999999755e-03	5.133622e-01
4.289999999999755e-03	5.128506e-01
4.299999999999755e-03	5.123399e-01
4.309999999999754e-03	5.118302e-01
4.319999999999754e-03	5.113212e-01
4.329999999999753e-03	5.108131e-01
4.339999999999753e-03	5.103059e-01
4.349999999999753e-03	5.097995e-01
4.359999999999752e-03	5.092940e-01
4.369999999999752e-03	5.087893e-01
4.379999999999751e-03	5.082855e-01
4.389999999999751e-03	5.077825e-01
4.399999999999750e-03	5.072804e-01
4.409999999999750e-03	5.067791e-01
4.419999999999750e-03	5.062787e-01
4.429999999999749e-03	5.057791e-01
4.439999999999749e-03	5.052804e-01
4.449999999999748e-03	5.047825e-01
4.459999999999748e-03	5.042854e-01
4.469999999999748e-03	5.037892e-01
4.479999999999747e-03	5.032938e-01
4.489999999999747e-03	5.027992e-01
4.499999999999746e-03	5.023055e-01
4.509999999999746e-03	5.018126e-01
4.519999999999746e-03	5.013205e-01
4.529999999999745e-03	5.008293e-01
4.539999999999745e-03	5.003389e-01
4.549999999999744e-03	4.998493e-01
4.559999999999744e-03	4.993605e-01
4.569999999999744e-03	4.988726e-01
4.579999999999743e-03	4.983855e-01
4.589999999999743e-03	4.978991e-01
4.599999999999742e-03	4.974137e-01
4.609999999999742e-03	4.969290e-01
4.619999999999742e-03	4.964451e-01
4.629999999999741e-03	4.959621e-01
4.639999999999741e-03	4.954799e-01
4.649999999999740e-03	4.949985e-01
4.659999999999740e-03	4.945179e-01
4.669999999999739e-03	4.940381e-01
4.679999999999739e-03	4.935591e-01
4.689999999999739e-03	4.930809e-01
4.699999999999738e-03	4.926035e-01
4.709999999999738e-03	4.921269e-01
4.719999999999737e-03	4.916511e-01
4.729999999999737e-03	4.911762e-01
4.739999999999737e-03	4.907020e-01
4.749999999999736e-03	4.902286e-01
4.759999999999736e-03	4.897560e-01
4.769999999999735e-03	4.892842e-01
4.779999999999735e-03	4.888133e-01
4.789999999999735e-03	4.883431e-01
4.799999999999734e-03	4.878736e-01
4.809999999999734e-03	4.874050e-01
4.819999999999733e-03	4.869372e-01
4.829999999999733e-03	4.864701e-01
4.839999999999733e-03	4.860039e-01
4.849999999999732e-03	4.855384e-01
4.859999999999732e-03	4.850737e-01
4.869999999999731e-03	4.846098e-01
4.879999999999731e-03	4.841467e-01
4.889999999999730e-03	4.836843e-01
4.899999999999730e-03	4.832228e-01
4.909999999999730e-03	4.827620e-01
4.919999999999729e-03	4.823020e-01
4.929999999999729e-03	4.818427e-01
4.939999999999728e-03	4.813842e-01
4.949999999999728e-03	4.809265e-01
4.959999999999728e-03	4.804696e-01
4.969999999999727e-03	4.800135e-01
4.979999999999727e-03	4.795581e-01
4.989999999999726e-03	4.791035e-01
4.999999999999726e-03	4.786496e-01
5.009999999999726e-03	4.781965e-01
5.019999999999725e-03	4.777442e-01
5.029999999999725e-03	4.772927e-01
5.039999999999724e-03	4.768419e-01
5.049999999999724e-03	4.763918e-01
5.059999999999724e-03	4.759426e-01
5.069999999999723e-03	4.754940e-01
5.079999999999723e-03	4.750463e-01
5.089999999999722e-03	4.745993e-01
5.099999999999722e-03	4.741530e-01
5.109999999999722e-03	4.737075e-01
5.119999999999721e-03	4.732628e-01
5.129999999999721e-03	4.728188e-01
5.139999999999720e-03	4.723755e-01
5.149999999999720e-03	4.719331e-01
5.159999999999719e-03	4.714913e-01
5.169999999999719e-03	4.710503e-01
5.179999999999719e-03	4.706101e-01
5.189999999999718e-03	4.701706e-01
5.199999999999718e-03	4.697318e-01
5.209999999999717e-03	4.692938e-01
5.219999999999717e-03	4.688565e-01
5.229999999999717e-03	4.684200e-01
5.239999999999716e-03	4.679842e-01
5.249999999999716e-03	4.675491e-01
5.259999999999715e-03	4.671148e-01
5.269999999999715e-03	4.666812e-01
5.279999999999715e-03	4.662484e-01
5.289999999999714e-03	4.658163e-01
5.299999999999714e-03	4.653849e-01
5.309999999999713e-03	4.649542e-01
5.319999999999713e-03	4.645243e-01
5.329999999999713e-03	4.640951e-01
5.339999999999712e-03	4.636666e-01
5.349999999999712e-03	4.632389e-01
5.359999999999711e-03	4.628119e-01
5.369999999999711e-03	4.623856e-01
5.379999999999711e-03	4.619601e-01
5.389999999999710e-03	4.615352e-01
5.399999999999710e-03	4.611111e-01
5.409999999999709e-03	4.606878e-01
5.419999999999709e-03	4.602651e-01
5.429999999999708e-03	4.598431e-01
5.439999999999708e-03	4.594219e-01
5.449999999999708e-03	4.590014e-01
5.459999999999707e-03	4.585816e-01
5.469999999999707e-03	4.581625e-01
5.479999999999706e-03	4.577441e-01
5.489999999999706e-03	4.573265e-01
5.499999999999706e-03	4.569095e-01
5.509999999999705e-03	4.564933e-01
5.519999999999705e-03	4.560778e-01
5.529999999999704e-03	4.556630e-01
5.539999999999704e-03	4.552488e-01
5.549999999999704e-03	4.548354e-01
5.559999999999703e-03	4.544227e-01
5.569999999999703e-03	4.540108e-01
5.579999999999702e-03	4.535995e-01
5.589999999999702e-03	4.531889e-01
5.599999999999702e-03	4.527790e-01
5.609999999999701e-03	4.523698e-01
5.619999999999701e-03	4.519614e-01
5.629999999999700e-03	4.515536e-01
5.639999999999700e-03	4.511465e-01
5.649999999999700e-03	4.507401e-01
5.659999999999699e-03	4.503344e-01
5.669999999999699e-03	4.499294e-01
5.679999999999698e-03	4.495251e-01
5.689999999999698e-03	4.491215e-01
5.699999999999697e-03	4.487186e-01
5.709999999999697e-03	4.483164e-01
5.719999999999697e-03	4.479149e-01
5.729999999999696e-03	4.475140e-01
5.739999999999696e-03	4.471139e-01
5.749999999999695e-03	4.467144e-01
5.759999999999695e-03	4.463156e-01
5.769999999999695e-03	4.459175e-01
5.779999999999694e-03	4.455201e-01
5.789999999999694e-03	4.451234e-01
5.799999999999693e-03	4.447274e-01
5.809999999999693e-03	4.443320e-01
5.819999999999693e-03	4.439373e-01
5.829999999999692e-03	4.435433e-01
5.839999999999692e-03	4.431500e-01
5.849999999999691e-03	4.427573e-01
5.859999999999691e-03	4.423654e-01
5.869999999999691e-03	4.419741e-01
5.879999999999690e-03	4.415835e-01
5.889999999999690e-03	4.411935e-01
5.899999999999689e-03	4.408042e-01
5.909999999999689e-03	4.404157e-01
5.919999999999689e-03	4.400277e-01
5.929999999999688e-03	4.396405e-01
5.939999999999688e-03	4.392539e-01
5.949999999999687e-03	4.388680e-01
5.959999999999687e-03	4.384827e-01
5.969999999999686e-03	4.380981e-01
5.979999999999686e-03	4.377142e-01
5.989999999999686e-03	4.373309e-01
5.999999999999685e-03	4.369484e-01
6.009999999999685e-03	4.365664e-01
6.019999999999684e-03	4.361852e-01
6.029999999999684e-03	4.358045e-01
6.039999999999684e-03	4.354246e-01
6.049999999999683e-03	4.350453e-01
6.059999999999683e-03	4.346667e-01
6.069999999999682e-03	4.342887e-01
6.079999999999682e-03	4.339114e-01
6.089999999999682e-03	4.335347e-01
6.099999999999681e-03	4.331587e-01
6.109999999999681e-03	4.327834e-01
6.119999999999680e-03	4.324087e-01
6.129999999999680e-03	4.320346e-01
6.139999999999680e-03	4.316612e-01
6.149999999999679e-03	4.312885e-01
6.159999999999679e-03	4.309164e-01
6.169999999999678e-03	4.305449e-01
6.179999999999678e-03	4.301741e-01
6.189999999999678e-03	4.298039e-01
6.199999999999677e-03	4.294344e-01
6.209999999999677e-03	4.290656e-01
6.219999999999676e-03	4.286973e-01
6.229999999999676e-03	4.283297e-01
6.239999999999675e-03	4.279628e-01
6.249999999999675e-03	4.275965e-01
6.259999999999675e-03	4.272308e-01
6.269999999999674e-03	4.268658e-01
6.279999999999674e-03	4.265014e-01
6.289999999999673e-03	4.261377e-01
6.299999999999673e-03	4.257746e-01
6.309999999999673e-03	4.254121e-01
6.319999999999672e-03	4.250502e-01
6.329999999999672e-03	4.246890e-01
6.339999999999671e-03	4.243284e-01
6.349999999999671e-03	4.239685e-01
6.359999999999671e-03	4.236092e-01
6.369999999999670e-03	4.232505e-01
6.379999999999670e-03	4.228925e-01
6.389999999999669e-03	4.225350e-01
6.399999999999669e-03	4.221782e-01
6.409999999999669e-03	4.218220e-01
6.419999999999668e-03	4.214665e-01
6.429999999999668e-03	4.211116e-01
6.439999999999667e-03	4.207573e-01
6.449999999999667e-03	4.204036e-01
6.459999999999667e-03	4.200505e-01
6.469999999999666e-03	4.196981e-01
6.479999999999666e-03	4.193463e-01
6.489999999999665e-03	4.189951e-01
6.499999999999665e-03	4.186445e-01
6.509999999999664e-03	4.182945e-01
6.519999999999664e-03	4.179452e-01
6.529999999999664e-03	4.175965e-01
6.539999999999663e-03	4.172483e-01
6.549999999999663e-03	4.169008e-01
6.559999999999662e-03	4.165539e-01
6.569999999999662e-03	4.162077e-01
6.579999999999662e-03	4.158620e-01
6.589999999999661e-03	4.155169e-01
6.599999999999661e-03	4.151725e-01
6.609999999999660e-03	4.148287e-01
6.619999999999660e-03	4.144855e-01
6.629999999999660e-03	4.141428e-01
6.639999999999659e-03	4.138008e-01
6.649999999999659e-03	4.134594e-01
6.659999999999658e-03	4.131186e-01
6.669999999999658e-03	4.127784e-01
6.679999999999658e-03	4.124388e-01
6.689999999999657e-03	4.120998e-01
6.699999999999657e-03	4.117614e-01
6.709999999999656e-03	4.114236e-01
6.719999999999656e-03	4.110864e-01
6.729999999999656e-03	4.107498e-01
6.739999999999655e-03	4.104137e-01
6.749999999999655e-03	4.100783e-01
6.759999999999654e-03	4.097435e-01
6.769999999999654e-03	4.094093e-01
6.779999999999653e-03	4.090757e-01
6.789999999999653e-03	4.087426e-01
6.799999999999653e-03	4.084102e-01
6.809999999999652e-03	4.080783e-01
6.819999999999652e-03	4.077471e-01
6.829999999999651e-03	4.074164e-01
6.839999999999651e-03	4.070863e-01
6.849999999999651e-03	4.067568e-01
6.859999999999650e-03	4.064279e-01
6.869999999999650e-03	4.060996e-01
6.879999999999649e-03	4.057718e-01
6.889999999999649e-03	4.054447e-01
6.899999999999649e-03	4.051181e-01
6.909999999999648e-03	4.047921e-01
6.919999999999648e-03	4.044667e-01
6.929999999999647e-03	4.041419e-01
6.939999999999647e-03	4.038176e-01
6.949999999999647e-03	4.034939e-01
6.959999999999646e-03	4.031709e-01
6.969999999999646e-03	4.028483e-01
6.979999999999645e-03	4.025264e-01
6.989999999999645e-03	4.022050e-01
6.999999999999645e-03	4.018842e-01
7.009999999999644e-03	4.015640e-01
7.019999999999644e-03	4.012444e-01
7.029999999999643e-03	4.009253e-01
7.039999999999643e-03	4.006068e-01
7.049999999999642e-03	4.002889e-01
7.059999999999642e-03	3.999715e-01
7.069999999999642e-03	3.996547e-01
7.079999999999641e-03	3.993385e-01
7.089999999999641e-03	3.990228e-01
7.099999999999640e-03	3.987077e-01
7.109999999999640e-03	3.983932e-01
7.119999999999640e-03	3.980792e-01
7.129999999999639e-03	3.977658e-01
7.139999999999639e-03	3.974530e-01
7.149999999999638e-03	3.971407e-01
7.159999999999638e-03	3.968290e-01
7.169999999999638e-03	3.965178e-01
7.179999999999637e-03	3.962072e-01
7.189999999999637e-03	3.958972e-01
7.199999999999636e-03	3.955877e-01
7.209999999999636e-03	3.952788e-01
7.219999999999636e-03	3.949704e-01
7.229999999999635e-03	3.946626e-01
7.239999999999635e-03	3.943553e-01
7.249999999999634e-03	3.940486e-01
7.259999999999634e-03	3.937424e-01
7.269999999999634e-03	3.934368e-01
7.279999999999633e-03	3.931318e-01
7.289999999999633e-03	3.928272e-01
7.299999999999632e-03	3.925233e-01
7.309999999999632e-03	3.922199e-01
7.319999999999631e-03	3.919170e-01
7.329999999999631e-03	3.916147e-01
7.339999999999631e-03	3.913129e-01
7.349999999999630e-03	3.910117e-01
7.359999999999630e-03	3.907110e-01
7.369999999999629e-03	3.904108e-01
7.379999999999629e-03	3.901112e-01
7.389999999999629e-03	3.898122e-01
7.399999999999628e-03	3.895137e-01
7.409999999999628e-03	3.892157e-01
7.419999999999627e-03	3.889183e-01
7.429999999999627e-03	3.886213e-01
7.439999999999627e-03	3.883250e-01
7.449999999999626e-03	3.880291e-01
7.459999999999626e-03	3.877338e-01
7.469999999999625e-03	3.874391e-01
7.479999999999625e-03	3.871448e-01
7.489999999999625e-03	3.868511e-01
7.499999999999624e-03	3.865580e-01
7.509999999999624e-03	3.862653e-01
7.519999999999623e-03	3.859732e-01
7.529999999999623e-03	3.856816e-01
7.539999999999623e-03	3.853906e-01
7.549999999999622e-03	3.851001e-01
7.559999999999622e-03	3.848101e-01
7.569999999999621e-03	3.845206e-01
7.579999999999621e-03	3.842317e-01
7.589999999999620e-03	3.839432e-01
7.599999999999620e-03	3.836553e-01
7.609999999999620e-03	3.833680e-01
7.619999999999619e-03	3.830811e-01
7.629999999999619e-03	3.827948e-01
7.639999999999618e-03	3.825090e-01
7.649999999999618e-03	3.822237e-01
7.659999999999618e-03	3.819389e-01
7.669999999999617e-03	3.816546e-01
7.679999999999617e-03	3.813709e-01
7.689999999999616e-03	3.810877e-01
7.699999999999616e-03	3.808049e-01
7.709999999999616e-03	3.805227e-01
7.719999999999615e-03	3.802411e-01
7.729999999999615e-03	3.799599e-01
7.739999999999614e-03	3.796792e-01
7.749999999999614e-03	3.793991e-01
7.759999999999614e-03	3.791194e-01
7.769999999999613e-03	3.788403e-01
7.779999999999613e-03	3.785616e-01
7.789999999999612e-03	3.782835e-01
7.799999999999612e-03	3.780059e-01
7.809999999999612e-03	3.777288e-01
7.819999999999612e-03	3.774522e-01
7.829999999999612e-03	3.771761e-01
7.839999999999611e-03	3.769005e-01
7.849999999999611e-03	3.766254e-01
7.859999999999610e-03	3.763508e-01
7.869999999999610e-03	3.760768e-01
7.879999999999610e-03	3.758031e-01
7.889999999999609e-03	3.755301e-01
7.899999999999609e-03	3.752575e-01
7.909999999999608e-03	3.749854e-01
7.919999999999608e-03	3.747138e-01
7.929999999999608e-03	3.744427e-01
7.939999999999607e-03	3.741720e-01
7.949999999999607e-03	3.739019e-01
7.959999999999606e-03	3.736323e-01
7.969999999999606e-03	3.733632e-01
7.979999999999605e-03	3.730945e-01
7.989999999999605e-03	3.728264e-01
7.999999999999605e-03	3.725587e-01
8.009999999999604e-03	3.722915e-01
8.019999999999604e-03	3.720249e-01
8.029999999999603e-03	3.717587e-01
8.039999999999603e-03	3.714930e-01
8.049999999999603e-03	3.712277e-01
8.059999999999602e-03	3.709630e-01
8.069999999999602e-03	3.706987e-01
8.079999999999601e-03	3.704349e-01
8.089999999999601e-03	3.701717e-01
8.099999999999601e-03	3.699088e-01
8.109999999999600e-03	3.696465e-01
8.119999999999600e-03	3.693847e-01
8.129999999999599e-03	3.691233e-01
8.139999999999599e-03	3.688624e-01
8.149999999999599e-03	3.686020e-01
8.159999999999598e-03	3.683420e-01
8.169999999999598e-03	3.680826e-01
8.179999999999597e-03	3.678236e-01
8.189999999999597e-03	3.675651e-01
8.199999999999597e-03	3.673070e-01
8.209999999999596e-03	3.670495e-01
8.219999999999596e-03	3.667924e-01
8.229999999999595e-03	3.665358e-01
8.239999999999595e-03	3.662796e-01
8.249999999999594e-03	3.660239e-01
8.259999999999594e-03	3.657687e-01
8.269999999999594e-03	3.655139e-01
8.279999999999593e-03	3.652596e-01
8.289999999999593e-03	3.650058e-01
8.299999999999592e-03	3.647525e-01
8.309999999999592e-03	3.644996e-01
8.319999999999592e-03	3.642471e-01
8.329999999999591e-03	3.639952e-01
8.339999999999591e-03	3.637437e-01
8.349999999999590e-03	3.634926e-01
8.359999999999590e-03	3.632421e-01
8.369999999999590e-03	3.629919e-01
8.379999999999589e-03	3.627423e-01
8.389999999999589e-03	3.624931e-01
8.399999999999588e-03	3.622443e-01
8.409999999999588e-03	3.619960e-01
8.419999999999588e-03	3.617482e-01
8.429999999999587e-03	3.615008e-01
8.439999999999587e-03	3.612539e-01
8.449999999999586e-03	3.610074e-01
8.459999999999586e-03	3.607614e-01
8.469999999999585e-03	3.605158e-01
8.479999999999585e-03	3.602707e-01
8.489999999999585e-03	3.600260e-01
8.499999999999584e-03	3.597818e-01
8.509999999999584e-03	3.595380e-01
8.519999999999583e-03	3.592947e-01
8.529999999999583e-03	3.590518e-01
8.539999999999583e-03	3.588094e-01
8.549999999999582e-03	3.585674e-01
8.559999999999582e-03	3.583258e-01
8.569999999999581e-03	3.580847e-01
8.579999999999581e-03	3.578440e-01
8.589999999999581e-03	3.576038e-01
8.599999999999580e-03	3.573640e-01
8.609999999999580e-03	3.571247e-01
8.619999999999579e-03	3.568858e-01
8.629999999999579e-03	3.566473e-01
8.639999999999579e-03	3.564093e-01
8.649999999999578e-03	3.561717e-01
8.659999999999578e-03	3.559346e-01
8.669999999999577e-03	3.556978e-01
8.679999999999577e-03	3.554616e-01
8.689999999999577e-03	3.552257e-01
8.699999999999576e-03	3.549903e-01
8.709999999999576e-03	3.547553e-01
8.719999999999575e-03	3.545207e-01
8.729999999999575e-03	3.542866e-01
8.739999999999574e-03	3.540529e-01
8.749999999999574e-03	3.538197e-01
8.759999999999574e-03	3.535868e-01
8.769999999999573e-03	3.533544e-01
8.779999999999573e-03	3.531224e-01
8.789999999999572e-03	3.528909e-01
8.799999999999572e-03	3.526597e-01
8.809999999999572e-03	3.524290e-01
8.819999999999571e-03	3.521987e-01
8.829999999999571e-03	3.519689e-01
8.839999999999570e-03	3.517394e-01
8.849999999999570e-03	3.515104e-01
8.859999999999570e-03	3.512818e-01
8.869999999999569e-03	3.510537e-01
8.879999999999569e-03	3.508259e-01
8.889999999999568e-03	3.505985e-01
8.899999999999568e-03	3.503716e-01
8.909999999999568e-03	3.501451e-01
8.919999999999567e-03	3.499190e-01
8.929999999999567e-03	3.496933e-01
8.939999999999566e-03	3.494681e-01
8.949999999999566e-03	3.492432e-01
8.959999999999566e-03	3.490188e-01
8.969999999999565e-03	3.487947e-01
8.979999999999565e-03	3.485711e-01
8.989999999999564e-03	3.483479e-01
8.999999999999564e-03	3.481251e-01
9.009999999999563e-03	3.479027e-01
9.019999999999563e-03	3.476807e-01
9.029999999999563e-03	3.474592e-01
9.039999999999562e-03	3.472380e-01
9.049999999999562e-03	3.470172e-01
9.059999999999561e-03	3.467969e-01
9.069999999999561e-03	3.465769e-01
9.079999999999561e-03	3.463574e-01
9.089999999999560e-03	3.461382e-01
9.099999999999560e-03	3.459195e-01
9.109999999999559e-03	3.457011e-01
9.119999999999559e-03	3.454832e-01
9.129999999999559e-03	3.452656e-01
9.139999999999558e-03	3.450485e-01
9.149999999999558e-03	3.448317e-01
9.159999999999557e-03	3.446154e-01
9.169999999999557e-03	3.443994e-01
9.179999999999557e-03	3.441838e-01
9.189999999999556e-03	3.439687e-01
9.199999999999556e-03	3.437539e-01
9.209999999999555e-03	3.435395e-01
9.219999999999555e-03	3.433255e-01
9.229999999999555e-03	3.431119e-01
9.239999999999554e-03	3.428987e-01
9.249999999999554e-03	3.426859e-01
9.259999999999553e-03	3.424735e-01
9.269999999999553e-03	3.422614e-01
9.279999999999552e-03	3.420498e-01
9.289999999999552e-03	3.418385e-01
9.299999999999552e-03	3.416277e-01
9.309999999999551e-03	3.414172e-01
9.319999999999551e-03	3.412071e-01
9.329999999999550e-03	3.409973e-01
9.339999999999550e-03	3.407880e-01
9.349999999999550e-03	3.405790e-01
9.359999999999549e-03	3.403704e-01
9.369999999999549e-03	3.401623e-01
9.379999999999548e-03	3.399544e-01
9.389999999999548e-03	3.397470e-01
9.399999999999548e-03	3.395400e-01
9.409999999999547e-03	3.393333e-01
9.419999999999547e-03	3.391270e-01
9.429999999999546e-03	3.389211e-01
9.439999999999546e-03	3.387155e-01
9.449999999999546e-03	3.385103e-01
9.459999999999545e-03	3.383055e-01
9.469999999999545e-03	3.381011e-01
9.479999999999544e-03	3.378971e-01
9.489999999999544e-03	3.376934e-01
9.499999999999544e-03	3.374901e-01
9.509999999999543e-03	3.372872e-01
9.519999999999543e-03	3.370846e-01
9.529999999999542e-03	3.368824e-01
9.539999999999542e-03	3.366806e-01
9.549999999999541e-03	3.364791e-01
9.559999999999541e-03	3.362780e-01
9.569999999999541e-03	3.360773e-01
9.579999999999540e-03	3.358769e-01
9.589999999999540e-03	3.356769e-01
9.599999999999539e-03	3.354773e-01
9.609999999999539e-03	3.352780e-01
9.619999999999539e-03	3.350791e-01
9.629999999999538e-03	3.348806e-01
9.639999999999538e-03	3.346824e-01
9.649999999999537e-03	3.344846e-01
9.659999999999537e-03	3.342871e-01
9.669999999999537e-03	3.340900e-01
9.679999999999536e-03	3.338932e-01
9.689999999999536e-03	3.336969e-01
9.699999999999535e-03	3.335008e-01
9.709999999999535e-03	3.333052e-01
9.719999999999535e-03	3.331098e-01
9.729999999999534e-03	3.329149e-01
9.739999999999534e-03	3.327202e-01
9.749999999999533e-03	3.325260e-01
9.759999999999533e-03	3.323321e-01
9.769999999999533e-03	3.321385e-01
9.779999999999532e-03	3.319453e-01
9.789999999999532e-03	3.317525e-01
9.799999999999531e-03	3.315600e-01
9.809999999999531e-03	3.313679e-01
9.819999999999530e-03	3.311760e-01
9.829999999999530e-03	3.309846e-01
9.839999999999530e-03	3.307935e-01
9.849999999999529e-03	3.306027e-01
9.859999999999529e-03	3.304123e-01
9.869999999999528e-03	3.302222e-01
9.879999999999528e-03	3.300325e-01
9.889999999999528e-03	3.298431e-01
9.899999999999527e-03	3.296540e-01
9.909999999999527e-03	3.294654e-01
9.919999999999526e-03	3.292770e-01
9.929999999999526e-03	3.290890e-01
9.939999999999526e-03	3.289013e-01
9.949999999999525e-03	3.287140e-01
9.959999999999525e-03	3.285269e-01
9.969999999999524e-03	3.283403e-01
9.979999999999524e-03	3.281539e-01
9.989999999999524e-03	3.279680e-01
1.000000000000000e-02	3.277823e-01
